rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
140,UC Irvine,BW,18-17,99.65090204394572,259,97.68003125859428,56,0.5571796131483266,140,18,17,11,5,11-5,0.480545675275887,0.576505548446116,0.3793713746681495,0.480545675275887,0.576505548446116,0.3793713746681495,0.8419559759906997,0.7584084806205583,104.89979713135548,104.39219476162587,104.89979713135548,104.39219476162587,101.84195858261316,94.37248003542148,96.36851163910784,100.7850301904666,0.3739475083582239,5,-0.0341333944955212,1123.0,991.0,1085.6249999999998,1.0344271732872772,0.9128382268278644,0,0.6875,-9.119202453325611,185,249,66.97636473300842,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
54,Utah,P12,23-12,111.65446433774642,58,98.22379575053849,62,0.8136411430801612,54,23,12,11,7,11-7,0.6485848945711639,0.5076442974210109,0.6978647122057319,0.6485848945711639,0.5076442974210109,0.6978647122057319,0.7578966781851864,0.8277238576796747,108.73963620874342,102.38235239641617,108.73963620874342,102.38235239641617,111.16375947473225,100.31258823768415,110.47559332514996,104.50441438111466,0.6545276106219554,7,0.0216366563171884,1287.0,1247.0,1184.4374999999998,1.0865917365838216,1.0528204316394916,0,0.6111111111111112,-1.4841978119542136,69,115,65.8739170226246,N,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
176,Pacific,WCC,14-18,105.5551702333751,148,106.57586032555406,213,0.4723612775995335,176,14,18,9,9,9-9,0.5213037498053255,0.4927585385666747,0.5404895314243068,0.5213037498053255,0.4927585385666747,0.5404895314243068,0.8280878757975896,0.8487905587005007,105.8682412552794,103.83210584992716,105.8682412552794,103.83210584992716,106.415292990674,105.86717570633492,98.3893153361116,108.383188078078,0.2474015917005727,4,-0.0215424006142112,1237.0,1257.0,1164.5875,1.0621786684126353,1.0793521311193877,0,0.5,-10.23458039684806,208,224,66.41796206020494,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
305,Youngstown St.,Horz,8-24,101.42068957232658,232,114.844948848465,332,0.1931739306246175,305,8,24,6,12,6-12,0.4377099904815432,0.51260037939335,0.3954386048153548,0.4377099904815432,0.51260037939335,0.3954386048153548,0.8688278278662609,0.8052274541213426,103.0206235589456,104.2868700181418,103.0206235589456,104.2868700181418,105.11343556920392,115.54051815551492,98.28691449938056,110.3846303522857,0.2083466925587489,1,-0.0575564156635631,1367.0,1478.0,1305.1624999999997,1.0473791577677112,1.132426038903202,0,0.3333333333333333,-17.893199508871458,326,301,71.14125647217907,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
295,San Jose St.,MWC,4-26,95.67587365243702,321,107.31180221856798,227,0.2108376856606657,295,4,26,1,17,1-17,0.5613283736818929,0.4477604186242762,0.6289454083981892,0.5613283736818929,0.4477604186242762,0.6289454083981892,0.8282680620135184,0.8940172998685615,107.0994838127265,103.46425190509814,107.0994838127265,103.46425190509814,96.7375668914886,108.05017547916438,101.88417136349383,110.28626417687175,0.2867355004110981,3,-0.0782119809132946,1175.0,1424.0,1256.5625,0.9350907734394428,1.1332504352151207,0,0.0555555555555555,-18.51228372533059,330,326,67.10845960635405,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
118,San Diego,WCC,20-14,104.4405258831522,176,99.58942605667836,80,0.6334301209962587,118,20,14,9,9,9-9,0.4869611000609261,0.426666609741145,0.5230225480186852,0.4869611000609261,0.426666609741145,0.5230225480186852,0.8422438678653051,0.859884228281488,104.64051310293009,104.24453977180292,104.64051310293009,104.24453977180292,103.296311523608,100.14048819865076,110.90141547817504,95.16934067446562,0.8531237134358066,4,-0.0229869424385144,1217.0,1224.0,1188.0375,1.0243784392327684,1.0302705091379691,0,0.5,-5.732340314346663,121,225,66.76207355214227,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
73,Fresno St.,MWC,21-11,108.68096054144829,94,98.3612648147805,63,0.7590265113798634,73,21,11,11,7,11-7,0.4979012166128498,0.3300318617947024,0.5997169107807906,0.4979012166128498,0.3300318617947024,0.5997169107807906,0.8431792279494191,0.9104175815793348,105.6906807019118,104.2433134921325,105.6906807019118,104.2433134921325,109.61732356003012,99.6953218842318,111.80094836778908,102.9259526323884,0.7213499175532785,4,-0.0465941880561696,1357.0,1282.0,1252.4750000000004,1.083454759576039,1.0235733248168624,0,0.6111111111111112,-3.826722955240596,97,278,66.4966997602318,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
112,UNLV,MWC,20-13,110.74767885963747,70,104.49344459064989,170,0.6611663714098898,112,20,13,8,10,8-10,0.5456092763692016,0.4524498623991743,0.6134673019330317,0.5456092763692016,0.4524498623991743,0.6134673019330317,0.8269527069399616,0.8774039086806636,105.98033249404187,104.31161014719508,105.98033249404187,104.31161014719508,109.26174392618604,107.62593401343004,113.15286121488964,107.50291893096318,0.6431469294466418,3,0.0182912887300057,1397.0,1449.0,1312.0,1.0647865853658536,1.1044207317073171,0,0.4444444444444444,-4.81597657421574,112,128,72.62655207161437,A,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
113,Colorado,P12,17-15,105.04882580639634,157,99.35665849227594,76,0.6549018523460582,113,17,15,8,10,8-10,0.658454376788565,0.5445836798687954,0.7153558071713042,0.658454376788565,0.5445836798687954,0.7153558071713042,0.7632405692840304,0.8441058766687636,110.21479171464772,102.93798644788768,110.21479171464772,102.93798644788768,103.64815143254484,97.99984963557776,102.55029898076202,97.67359065533398,0.6365231460976009,7,0.0511306967029463,1221.0,1290.0,1230.8374999999996,0.9920074745853944,1.04806686504108,0,0.4444444444444444,-4.514751655454212,111,62,67.98076338246956,H,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
43,Nevada,MWC,29-8,119.1162881797042,13,103.02025389954326,142,0.841510229326341,43,29,8,15,3,15-3,0.6235909919274049,0.5887205767437199,0.5897403785023104,0.6235909919274049,0.5887205767437199,0.5897403785023104,0.7811412326166333,0.814104276060754,106.85050801601524,101.2115995213686,106.85050801601524,101.2115995213686,119.54767136153175,103.452718524576,117.51182674583814,105.2115631653228,0.7810005047323434,8,0.0852637262928485,1522.0,1346.0,1296.15,1.1742468078540294,1.0384600547776108,0,0.8333333333333334,2.492962172088659,25,22,69.50018645715987,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
56,Boise St.,MWC,23-9,109.4729636553314,83,96.62452023675608,40,0.8077907302991587,56,23,9,13,5,13-5,0.547029712111807,0.4538768176222404,0.5971051420602784,0.547029712111807,0.4538768176222404,0.5971051420602784,0.8241585536617648,0.8706744046021838,106.3838449651019,103.5491414202524,106.3838449651019,103.5491414202524,112.51207210022942,97.55153372108668,101.77340892896405,91.11045805884292,0.7812177635716328,2,0.0040950745262664,1425.0,1281.0,1279.9499999999998,1.113324739247627,1.000820344544709,0,0.7222222222222222,-0.3771410248402359,53,154,68.84054210797954,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
126,Wyoming,MWC,20-13,104.9165557708856,166,101.52117803045816,109,0.5934692549454106,126,20,13,10,8,10-8,0.5737325522639368,0.5330795031024148,0.6175673110311611,0.5737325522639368,0.5330795031024148,0.6175673110311611,0.7999677975170258,0.8158671101080095,107.2139891539568,103.04249761823004,107.2139891539568,103.04249761823004,105.2569600888682,101.1475629067418,109.3339658002146,111.08385773592164,0.4544763461938428,4,0.1038783335607286,1479.0,1472.0,1421.0875,1.0407522408014989,1.0358264357402345,0,0.5555555555555556,-3.77286351958281,95,7,73.29395287916334,H,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
